ticket_id,customer_id,order_id,data_abertura,data_fechamento,canal_entrada,categoria_problema,status_atendimento,texto_cliente,nota_csat,tempo_primeira_resposta_minutos,custo_operacional_ticket
TKT-028671,CLI-11830,ORD-067129,2023-04-15 19:58:08,2023-04-18 15:58:08,ChatBot,Defeito,Resolvido,O produto chegou com defeito de fabricação.,5.0,0.0,2.0
TKT-028672,CLI-01729,ORD-078617,2023-09-28 20:20:28,2023-10-02 10:20:28,ChatBot,Onde está meu pedido?,Resolvido,"Fiz o pedido há 10 dias e ainda não chegou, o que está acontecendo?",5.0,2.0,2.0
TKT-028673,CLI-11830,ORD-024891,2025-04-29 19:03:02,2025-05-01 12:03:02,WhatsApp,Defeito,Resolvido,O produto parou de funcionar em dois dias. Absurdo.,2.0,14.0,15.0
TKT-028674,CLI-11830,ORD-009006,2023-12-06 12:14:35,2023-12-07 09:14:35,Telefone,Onde está meu pedido?,Resolvido,"Fiz o pedido há 10 dias e ainda não chegou, o que está acontecendo?",2.0,10.0,15.0
TKT-028675,CLI-06014,ORD-002416,2025-12-20 15:13:26,2025-12-21 18:13:26,WhatsApp,Onde está meu pedido?,Resolvido,Cadê meu produto? Já passou da data prevista.,3.0,7.0,15.0
TKT-028676,CLI-11830,ORD-065530,2024-07-19 07:54:40,2024-07-21 06:54:40,E-mail,Onde está meu pedido?,Escalado para N2,Comprei semana passada e nada até agora. Péssimo.,4.0,171.0,15.0
TKT-028677,CLI-01729,ORD-011876,2024-08-11 20:30:05,2024-08-13 00:30:05,WhatsApp,Onde está meu pedido?,Resolvido,"Fiz o pedido há 10 dias e ainda não chegou, o que está acontecendo?",1.0,11.0,15.0
TKT-028678,CLI-05413,ORD-022631,2023-02-25 10:38:32,2023-02-26 22:38:32,WhatsApp,Troca de Tamanho,Resolvido,"Quero fazer uma troca, o produto não serviu.",3.0,10.0,15.0
TKT-028679,CLI-11830,ORD-047815,2025-11-28 18:32:39,2025-11-29 12:32:39,Reclame Aqui,Pagamento não aprovado,Resolvido,Meu pagamento não foi aprovado mas o valor foi debitado.,2.0,172.0,45.0
TKT-028680,CLI-11830,ORD-072990,2023-08-01 07:27:59,2025-12-31 23:59:00,E-mail,Troca de Tamanho,Aberto,O vestido veio num tamanho diferente do que pedi.,3.0,352.0,15.0
TKT-028681,CLI-01729,ORD-056130,2024-09-10 13:21:32,2025-12-31 23:59:00,WhatsApp,Pagamento não aprovado,Aberto,PIX foi debitado mas o pedido está como pendente.,3.0,2.0,15.0
TKT-028682,CLI-07163,ORD-060813,2024-03-20 09:29:28,2024-03-21 13:29:28,WhatsApp,Pagamento não aprovado,Resolvido,"Cartão recusado sem motivo, quero entender o que aconteceu.",4.0,12.0,15.0
TKT-028683,CLI-01729,ORD-037753,2024-04-11 15:31:03,2024-04-13 23:31:03,WhatsApp,Pagamento não aprovado,Resolvido,Tentei pagar três vezes e não consigo finalizar o pedido.,3.0,8.0,15.0
TKT-028684,CLI-13668,ORD-059004,2024-12-10 21:35:37,2024-12-13 10:35:37,Telefone,Onde está meu pedido?,Resolvido,Meu rastreio não atualiza desde terça. Alguém me ajuda?,4.0,15.0,15.0
TKT-028685,CLI-11830,ORD-025073,2024-12-25 17:16:01,2024-12-27 17:16:01,Telefone,Troca de Tamanho,Resolvido,"Me mandaram o tamanho errado, preciso resolver isso.",4.0,7.0,15.0
TKT-028686,CLI-11830,ORD-074474,2023-07-03 18:15:26,2023-07-07 05:15:26,ChatBot,Onde está meu pedido?,Resolvido,"O pedido sumiu no rastreamento, preciso de uma posição urgente.",3.0,0.0,2.0
TKT-028687,CLI-11830,ORD-067159,2024-07-18 11:14:17,2024-07-19 02:14:17,Reclame Aqui,Troca de Tamanho,Escalado para N2,O vestido veio num tamanho diferente do que pedi.,2.0,473.0,45.0
TKT-028688,CLI-07203,ORD-040612,2025-05-22 11:34:43,2025-05-26 00:34:43,ChatBot,Troca de Tamanho,Escalado para N2,"Preciso trocar o tamanho M pelo G, como faço?",3.0,1.0,2.0
TKT-028689,CLI-11830,ORD-052732,2024-05-12 15:29:09,2024-05-13 07:29:09,Telefone,Defeito,Resolvido,"Recebi o item danificado, quero reembolso.",4.0,11.0,15.0
TKT-028690,CLI-11830,ORD-071615,2023-07-20 08:41:15,2023-07-21 04:41:15,E-mail,Defeito,Resolvido,Comprei e já veio com problema. Péssima qualidade.,3.0,216.0,15.0
TKT-028691,CLI-04141,ORD-013209,2023-12-15 12:52:27,2023-12-19 00:52:27,WhatsApp,Defeito,Resolvido,"Recebi o item danificado, quero reembolso.",2.0,14.0,15.0
TKT-028692,CLI-01729,ORD-026119,2023-09-21 19:35:56,2023-09-24 00:35:56,WhatsApp,Dúvida Técnica,Resolvido,Como aplico o cupom de desconto?,3.0,14.0,15.0
TKT-028693,CLI-01729,ORD-013527,2023-05-27 21:29:17,2023-05-30 14:29:17,WhatsApp,Troca de Tamanho,Resolvido,"Preciso trocar o tamanho M pelo G, como faço?",2.0,10.0,15.0
TKT-028694,CLI-11830,ORD-023366,2024-03-04 09:41:50,2024-03-08 07:41:50,WhatsApp,Dúvida Técnica,Resolvido,Como adiciono um endereço diferente para entrega?,4.0,5.0,15.0
TKT-028695,CLI-11830,ORD-014666,2024-09-13 13:38:50,2025-12-31 23:59:00,WhatsApp,Elogio,Em Análise,"Melhor loja online que já comprei, recomendo muito.",5.0,6.0,15.0
TKT-028696,CLI-11830,ORD-050193,2023-03-31 14:29:42,2023-04-03 05:29:42,WhatsApp,Defeito,Resolvido,"Recebi o item danificado, quero reembolso.",3.0,8.0,15.0
TKT-028697,CLI-03910,ORD-075409,2024-11-17 12:31:50,2024-11-18 08:31:50,E-mail,Onde está meu pedido?,Resolvido,Meu rastreio não atualiza desde terça. Alguém me ajuda?,1.0,170.0,15.0
TKT-028698,CLI-11830,ORD-068680,2025-12-26 22:42:39,2025-12-30 00:42:39,Telefone,Defeito,Resolvido,O produto chegou com defeito de fabricação.,4.0,16.0,15.0
TKT-028699,CLI-01729,ORD-050282,2025-12-03 08:28:21,2025-12-06 20:28:21,Telefone,Defeito,Escalado para N2,A costura estava totalmente solta quando abri a embalagem.,4.0,8.0,15.0
TKT-028700,CLI-01729,ORD-003596,2025-07-10 20:16:51,2025-07-13 22:16:51,WhatsApp,Onde está meu pedido?,Resolvido,Meu rastreio não atualiza desde terça. Alguém me ajuda?,3.0,10.0,15.0
TKT-028701,CLI-02924,ORD-068304,2023-11-15 07:11:15,2023-11-16 03:11:15,ChatBot,Onde está meu pedido?,Resolvido,"O pedido sumiu no rastreamento, preciso de uma posição urgente.",1.0,2.0,2.0
TKT-028702,CLI-09483,ORD-022425,2023-02-05 21:01:18,2023-02-06 11:01:18,WhatsApp,Elogio,Resolvido,"Embalagem linda, presente perfeito. Obrigada!",5.0,14.0,15.0
TKT-028703,CLI-11830,ORD-045519,2025-07-16 21:08:47,2025-12-31 23:59:00,ChatBot,Defeito,Aberto,Comprei e já veio com problema. Péssima qualidade.,3.0,2.0,2.0
TKT-028704,CLI-14211,ORD-056877,2023-03-16 20:04:16,2023-03-20 18:04:16,Reclame Aqui,Defeito,Resolvido,Comprei e já veio com problema. Péssima qualidade.,3.0,300.0,45.0
TKT-028705,CLI-11830,ORD-028524,2023-09-13 11:07:38,2023-09-16 16:07:38,ChatBot,Pagamento não aprovado,Resolvido,O boleto venceu e não consigo gerar outro.,1.0,3.0,2.0
TKT-028706,CLI-11830,ORD-014789,2024-09-17 13:50:57,2024-09-17 19:50:57,E-mail,Defeito,Escalado para N2,Comprei e já veio com problema. Péssima qualidade.,1.0,213.0,15.0
TKT-028707,CLI-11830,ORD-044769,2023-08-07 18:41:35,2023-08-08 06:41:35,WhatsApp,Defeito,Resolvido,Comprei e já veio com problema. Péssima qualidade.,3.0,14.0,15.0
TKT-028708,CLI-06160,ORD-056547,2025-07-17 20:33:39,2025-12-31 23:59:00,WhatsApp,Pagamento não aprovado,Em Análise,"Cartão recusado sem motivo, quero entender o que aconteceu.",4.0,7.0,15.0
TKT-028709,CLI-00104,ORD-009440,2025-05-11 11:17:24,2025-05-12 20:17:24,WhatsApp,Dúvida Técnica,Escalado para N2,"Não consigo acessar minha conta, esqueci a senha.",4.0,12.0,15.0
TKT-028710,CLI-11830,ORD-023232,2025-04-18 22:31:27,2025-12-31 23:59:00,Telefone,Defeito,Aberto,Comprei e já veio com problema. Péssima qualidade.,3.0,19.0,15.0
TKT-028711,CLI-11830,ORD-069841,2025-06-21 11:47:04,2025-06-24 15:47:04,E-mail,Onde está meu pedido?,Resolvido,"O pedido sumiu no rastreamento, preciso de uma posição urgente.",3.0,68.0,15.0
TKT-028712,CLI-10455,ORD-064763,2023-10-01 09:09:17,2025-12-31 23:59:00,WhatsApp,Elogio,Aberto,"Qualidade excelente, com certeza vou comprar novamente.",5.0,9.0,15.0
TKT-028713,CLI-14837,ORD-064699,2025-03-19 18:27:08,2025-12-31 23:59:00,WhatsApp,Pagamento não aprovado,Em Análise,O boleto venceu e não consigo gerar outro.,1.0,6.0,15.0
TKT-028714,CLI-11830,ORD-022528,2024-02-02 09:49:02,2024-02-03 19:49:02,WhatsApp,Troca de Tamanho,Resolvido,"Preciso trocar o tamanho M pelo G, como faço?",3.0,10.0,15.0
TKT-028715,CLI-11830,ORD-037504,2024-12-29 17:53:43,2024-12-30 07:53:43,ChatBot,Defeito,Resolvido,"Recebi o item danificado, quero reembolso.",3.0,2.0,2.0
TKT-028716,CLI-06160,ORD-046301,2023-05-24 18:11:12,2023-05-24 21:11:12,WhatsApp,Pagamento não aprovado,Resolvido,Meu pagamento não foi aprovado mas o valor foi debitado.,4.0,9.0,15.0
TKT-028717,CLI-02881,ORD-073749,2025-02-24 16:05:12,2025-02-27 06:05:12,WhatsApp,Onde está meu pedido?,Resolvido,Cadê meu produto? Já passou da data prevista.,3.0,13.0,15.0
TKT-028718,CLI-01729,ORD-054965,2025-12-10 17:29:06,2025-12-14 16:29:06,ChatBot,Elogio,Resolvido,"Produto chegou antes do prazo, adorei! Parabéns.",5.0,3.0,2.0
TKT-028719,CLI-12360,ORD-005605,2023-03-05 09:06:28,2023-03-06 19:06:28,WhatsApp,Elogio,Resolvido,"Atendimento impecável, vocês são os melhores!",4.0,6.0,15.0
TKT-028720,CLI-07163,ORD-064713,2023-04-30 13:47:37,2023-05-01 07:47:37,WhatsApp,Dúvida Técnica,Resolvido,Como adiciono um endereço diferente para entrega?,4.0,4.0,15.0
TKT-028721,CLI-14211,ORD-037700,2023-05-25 12:57:51,2023-05-28 07:57:51,WhatsApp,Defeito,Escalado para N2,"Recebi o item danificado, quero reembolso.",4.0,13.0,15.0
TKT-028722,CLI-08289,ORD-061791,2024-05-01 11:37:25,2024-05-01 22:37:25,WhatsApp,Dúvida Técnica,Resolvido,Como adiciono um endereço diferente para entrega?,5.0,10.0,15.0
TKT-028723,CLI-11830,ORD-077798,2023-11-28 19:38:13,2023-11-28 23:38:13,WhatsApp,Troca de Tamanho,Resolvido,Como solicito a troca? O tamanho P está pequeno demais.,2.0,3.0,15.0
TKT-028724,CLI-11830,ORD-076383,2025-06-08 13:15:22,2025-06-10 17:15:22,ChatBot,Dúvida Técnica,Resolvido,O app não carrega a página de checkout.,4.0,1.0,2.0
TKT-028725,CLI-09097,ORD-061195,2024-06-10 07:00:05,2025-12-31 23:59:00,ChatBot,Onde está meu pedido?,Aberto,"Fiz o pedido há 10 dias e ainda não chegou, o que está acontecendo?",3.0,2.0,2.0
TKT-028726,CLI-11830,ORD-034242,2024-06-25 16:26:51,2025-12-31 23:59:00,E-mail,Troca de Tamanho,Aberto,Como solicito a troca? O tamanho P está pequeno demais.,4.0,225.0,15.0
TKT-028727,CLI-11830,ORD-043603,2025-03-08 21:15:44,2025-12-31 23:59:00,WhatsApp,Onde está meu pedido?,Em Análise,"O pedido sumiu no rastreamento, preciso de uma posição urgente.",3.0,13.0,15.0
TKT-028728,CLI-11830,ORD-072954,2024-02-12 20:57:44,2024-02-15 22:57:44,E-mail,Onde está meu pedido?,Resolvido,"O pedido sumiu no rastreamento, preciso de uma posição urgente.",1.0,196.0,15.0
TKT-028729,CLI-14211,ORD-041067,2024-01-30 19:35:37,2024-02-03 17:35:37,WhatsApp,Pagamento não aprovado,Resolvido,Meu pagamento não foi aprovado mas o valor foi debitado.,1.0,3.0,15.0
TKT-028730,CLI-11830,ORD-007067,2025-04-20 12:17:27,2025-04-24 09:17:27,E-mail,Troca de Tamanho,Resolvido,Como solicito a troca? O tamanho P está pequeno demais.,3.0,450.0,15.0
TKT-028731,CLI-14025,ORD-029962,2025-05-14 10:46:22,2025-05-16 10:46:22,WhatsApp,Onde está meu pedido?,Resolvido,"O pedido sumiu no rastreamento, preciso de uma posição urgente.",3.0,4.0,15.0
TKT-028732,CLI-06351,ORD-003353,2023-01-23 21:23:59,2023-01-27 09:23:59,ChatBot,Elogio,Resolvido,"Qualidade excelente, com certeza vou comprar novamente.",5.0,1.0,2.0
TKT-028733,CLI-14211,ORD-012456,2023-06-18 18:09:35,2023-06-22 12:09:35,Telefone,Dúvida Técnica,Resolvido,O app não carrega a página de checkout.,3.0,11.0,15.0
TKT-028734,CLI-01729,ORD-001517,2023-09-22 20:58:20,2023-09-26 02:58:20,E-mail,Defeito,Resolvido,O produto chegou com defeito de fabricação.,3.0,401.0,15.0
TKT-028735,CLI-04767,ORD-065260,2024-01-27 14:48:37,2025-12-31 23:59:00,WhatsApp,Onde está meu pedido?,Aberto,Cadê meu produto? Já passou da data prevista.,1.0,6.0,15.0
TKT-028736,CLI-11830,ORD-079578,2023-11-28 10:52:05,2023-11-28 17:52:05,WhatsApp,Elogio,Resolvido,"Atendimento impecável, vocês são os melhores!",4.0,8.0,15.0
TKT-028737,CLI-01729,ORD-075522,2024-12-30 11:21:54,2025-01-02 17:21:54,E-mail,Elogio,Escalado para N2,"Melhor loja online que já comprei, recomendo muito.",5.0,343.0,15.0
TKT-028738,CLI-01729,ORD-008229,2025-07-08 12:43:24,2025-07-08 15:43:24,ChatBot,Defeito,Resolvido,"Recebi o item danificado, quero reembolso.",5.0,3.0,2.0
TKT-028739,CLI-09483,ORD-010528,2023-08-26 22:33:07,2023-08-29 22:33:07,ChatBot,Pagamento não aprovado,Resolvido,PIX foi debitado mas o pedido está como pendente.,3.0,0.0,2.0
TKT-028740,CLI-01729,ORD-040840,2024-10-11 19:53:20,2024-10-13 16:53:20,WhatsApp,Troca de Tamanho,Resolvido,"Quero fazer uma troca, o produto não serviu.",3.0,14.0,15.0
TKT-028741,CLI-11830,ORD-075821,2024-02-20 07:02:42,2024-02-22 18:02:42,E-mail,Onde está meu pedido?,Resolvido,Cadê meu produto? Já passou da data prevista.,4.0,302.0,15.0
TKT-028742,CLI-11830,ORD-058232,2024-07-27 10:20:16,2024-07-30 09:20:16,WhatsApp,Onde está meu pedido?,Resolvido,Cadê meu produto? Já passou da data prevista.,2.0,2.0,15.0
TKT-028743,CLI-03239,ORD-076037,2024-11-25 13:53:00,2024-11-26 00:53:00,E-mail,Dúvida Técnica,Resolvido,Como adiciono um endereço diferente para entrega?,4.0,148.0,15.0
TKT-028744,CLI-11830,ORD-037287,2025-10-06 21:10:51,2025-10-08 16:10:51,E-mail,Dúvida Técnica,Resolvido,"Não consigo acessar minha conta, esqueci a senha.",3.0,79.0,15.0
TKT-028745,CLI-11830,ORD-004963,2023-08-27 16:29:09,2025-12-31 23:59:00,WhatsApp,Defeito,Aberto,O produto chegou com defeito de fabricação.,2.0,13.0,15.0
TKT-028746,CLI-07163,ORD-041689,2023-04-20 08:54:00,2025-12-31 23:59:00,E-mail,Defeito,Em Análise,"Recebi o item danificado, quero reembolso.",2.0,345.0,15.0
TKT-028747,CLI-11830,ORD-073372,2024-11-28 08:36:13,2025-12-31 23:59:00,ChatBot,Onde está meu pedido?,Aberto,"Fiz o pedido há 10 dias e ainda não chegou, o que está acontecendo?",3.0,3.0,2.0
TKT-028748,CLI-02474,ORD-048982,2024-03-19 16:59:56,2024-03-19 21:59:56,Telefone,Onde está meu pedido?,Resolvido,Meu rastreio não atualiza desde terça. Alguém me ajuda?,3.0,6.0,15.0
TKT-028749,CLI-07163,ORD-045479,2023-07-16 16:40:47,2023-07-18 15:40:47,E-mail,Elogio,Resolvido,"Qualidade excelente, com certeza vou comprar novamente.",5.0,359.0,15.0
TKT-028750,CLI-01729,ORD-032730,2023-05-20 14:11:11,2025-12-31 23:59:00,WhatsApp,Pagamento não aprovado,Aberto,"Cartão recusado sem motivo, quero entender o que aconteceu.",1.0,11.0,15.0
TKT-028751,CLI-11830,ORD-037929,2024-10-06 22:49:23,2024-10-10 16:49:23,E-mail,Pagamento não aprovado,Resolvido,PIX foi debitado mas o pedido está como pendente.,3.0,388.0,15.0
TKT-028752,CLI-11830,ORD-006900,2023-12-05 16:14:16,2025-12-31 23:59:00,E-mail,Dúvida Técnica,Aberto,Qual o prazo de entrega para o meu CEP?,4.0,276.0,15.0
TKT-028753,CLI-11830,ORD-060401,2025-12-29 20:53:50,2025-12-31 23:59:00,WhatsApp,Dúvida Técnica,Resolvido,Como aplico o cupom de desconto?,3.0,7.0,15.0
TKT-028754,CLI-11830,ORD-010966,2024-03-29 07:15:49,2024-03-29 15:15:49,E-mail,Dúvida Técnica,Resolvido,O app não carrega a página de checkout.,3.0,314.0,15.0
TKT-028755,CLI-11830,ORD-027153,2023-09-21 08:45:54,2025-12-31 23:59:00,WhatsApp,Pagamento não aprovado,Aberto,Tentei pagar três vezes e não consigo finalizar o pedido.,3.0,13.0,15.0
TKT-028756,CLI-09459,ORD-032873,2024-11-29 22:06:22,2025-12-31 23:59:00,E-mail,Troca de Tamanho,Aberto,"Quero fazer uma troca, o produto não serviu.",1.0,212.0,15.0
TKT-028757,CLI-11830,ORD-038938,2023-11-01 22:10:13,2023-11-04 14:10:13,E-mail,Dúvida Técnica,Resolvido,Como adiciono um endereço diferente para entrega?,5.0,317.0,15.0
TKT-028758,CLI-00583,ORD-070794,2024-07-09 20:50:51,2024-07-10 19:50:51,WhatsApp,Dúvida Técnica,Resolvido,Como adiciono um endereço diferente para entrega?,4.0,15.0,15.0
TKT-028759,CLI-01729,ORD-039175,2024-06-23 14:08:17,2025-12-31 23:59:00,E-mail,Dúvida Técnica,Em Análise,Como aplico o cupom de desconto?,4.0,134.0,15.0
TKT-028760,CLI-11830,ORD-075810,2024-05-20 13:07:39,2024-05-23 02:07:39,E-mail,Pagamento não aprovado,Resolvido,"Cartão recusado sem motivo, quero entender o que aconteceu.",4.0,118.0,15.0
TKT-028761,CLI-01729,ORD-028157,2025-05-27 20:15:55,2025-12-31 23:59:00,Telefone,Onde está meu pedido?,Em Análise,Comprei semana passada e nada até agora. Péssimo.,3.0,15.0,15.0
TKT-028762,CLI-11830,ORD-065393,2023-09-27 22:47:18,2023-09-28 20:47:18,WhatsApp,Pagamento não aprovado,Resolvido,Meu pagamento não foi aprovado mas o valor foi debitado.,2.0,7.0,15.0
TKT-028763,CLI-01729,ORD-037056,2025-10-20 07:27:10,2025-10-23 08:27:10,WhatsApp,Onde está meu pedido?,Resolvido,"O pedido sumiu no rastreamento, preciso de uma posição urgente.",3.0,3.0,15.0
TKT-028764,CLI-14211,ORD-003865,2025-05-23 09:02:57,2025-05-27 03:02:57,E-mail,Troca de Tamanho,Resolvido,"Preciso trocar o tamanho M pelo G, como faço?",3.0,269.0,15.0
TKT-028765,CLI-01729,ORD-059668,2023-12-30 16:14:34,2024-01-03 12:14:34,ChatBot,Onde está meu pedido?,Resolvido,Meu rastreio não atualiza desde terça. Alguém me ajuda?,3.0,2.0,2.0
TKT-028766,CLI-11830,ORD-056307,2023-08-10 16:53:57,2023-08-11 03:53:57,WhatsApp,Troca de Tamanho,Resolvido,Como solicito a troca? O tamanho P está pequeno demais.,1.0,3.0,15.0
TKT-028767,CLI-02474,ORD-071077,2023-11-24 12:39:37,2023-11-28 00:39:37,E-mail,Elogio,Escalado para N2,"Melhor loja online que já comprei, recomendo muito.",5.0,65.0,15.0
TKT-028768,CLI-01729,ORD-056222,2023-12-30 11:49:19,2024-01-02 01:49:19,E-mail,Elogio,Resolvido,"Qualidade excelente, com certeza vou comprar novamente.",4.0,395.0,15.0
TKT-028769,CLI-01729,ORD-045834,2024-10-03 22:24:49,2025-12-31 23:59:00,Reclame Aqui,Onde está meu pedido?,Aberto,Cadê meu produto? Já passou da data prevista.,3.0,1213.0,45.0
TKT-028770,CLI-01729,ORD-013002,2023-03-08 12:28:52,2025-12-31 23:59:00,E-mail,Defeito,Aberto,Comprei e já veio com problema. Péssima qualidade.,5.0,382.0,15.0
TKT-028771,CLI-11830,ORD-011884,2025-11-01 13:14:35,2025-11-01 19:14:35,E-mail,Defeito,Resolvido,A costura estava totalmente solta quando abri a embalagem.,3.0,389.0,15.0
TKT-028772,CLI-11830,ORD-024411,2023-05-04 21:55:00,2023-05-07 23:55:00,ChatBot,Defeito,Resolvido,O produto parou de funcionar em dois dias. Absurdo.,2.0,0.0,2.0
TKT-028773,CLI-13668,ORD-071302,2023-11-23 07:40:52,2023-11-26 18:40:52,ChatBot,Dúvida Técnica,Resolvido,O app não carrega a página de checkout.,4.0,1.0,2.0
TKT-028774,CLI-11159,ORD-079772,2023-05-13 14:21:20,2025-12-31 23:59:00,E-mail,Defeito,Aberto,A costura estava totalmente solta quando abri a embalagem.,3.0,423.0,15.0
TKT-028775,CLI-11830,ORD-041065,2023-11-09 12:06:46,2023-11-10 17:06:46,ChatBot,Onde está meu pedido?,Escalado para N2,Comprei semana passada e nada até agora. Péssimo.,3.0,2.0,2.0
TKT-028776,CLI-12278,ORD-049840,2025-07-23 18:52:47,2025-12-31 23:59:00,WhatsApp,Onde está meu pedido?,Aberto,Meu rastreio não atualiza desde terça. Alguém me ajuda?,3.0,7.0,15.0
TKT-028777,CLI-11830,ORD-028137,2024-11-24 13:44:51,2024-11-27 15:44:51,WhatsApp,Dúvida Técnica,Resolvido,Qual o prazo de entrega para o meu CEP?,4.0,14.0,15.0
TKT-028778,CLI-11830,ORD-027129,2023-10-11 09:31:25,2023-10-11 23:31:25,WhatsApp,Troca de Tamanho,Resolvido,"Quero fazer uma troca, o produto não serviu.",4.0,15.0,15.0
TKT-028779,CLI-01729,ORD-050938,2025-09-08 15:35:09,2025-09-11 18:35:09,WhatsApp,Pagamento não aprovado,Resolvido,"Cartão recusado sem motivo, quero entender o que aconteceu.",3.0,4.0,15.0
TKT-028780,CLI-01729,ORD-044789,2025-05-31 09:51:53,2025-05-31 16:51:53,Telefone,Onde está meu pedido?,Resolvido,Comprei semana passada e nada até agora. Péssimo.,4.0,9.0,15.0
TKT-028781,CLI-01729,ORD-024088,2025-04-15 13:33:19,2025-04-18 08:33:19,WhatsApp,Dúvida Técnica,Escalado para N2,Como aplico o cupom de desconto?,4.0,13.0,15.0
TKT-028782,CLI-09561,ORD-019913,2025-08-06 21:59:36,2025-08-10 04:59:36,WhatsApp,Defeito,Resolvido,O produto parou de funcionar em dois dias. Absurdo.,5.0,2.0,15.0
TKT-028783,CLI-11830,ORD-049530,2024-11-25 22:46:11,2024-11-28 21:46:11,Telefone,Dúvida Técnica,Resolvido,Como adiciono um endereço diferente para entrega?,3.0,20.0,15.0
TKT-028784,CLI-11830,ORD-035821,2024-07-20 07:15:22,2024-07-21 07:15:22,WhatsApp,Onde está meu pedido?,Resolvido,Meu rastreio não atualiza desde terça. Alguém me ajuda?,5.0,11.0,15.0
TKT-028785,CLI-11830,ORD-066866,2024-03-01 07:57:02,2024-03-03 16:57:02,ChatBot,Troca de Tamanho,Resolvido,"Quero fazer uma troca, o produto não serviu.",4.0,2.0,2.0
TKT-028786,CLI-01729,ORD-015578,2023-10-06 10:32:06,2023-10-07 22:32:06,WhatsApp,Onde está meu pedido?,Resolvido,"Fiz o pedido há 10 dias e ainda não chegou, o que está acontecendo?",3.0,6.0,15.0
TKT-028787,CLI-10455,ORD-043002,2024-10-04 20:41:26,2024-10-08 11:41:26,E-mail,Onde está meu pedido?,Resolvido,Comprei semana passada e nada até agora. Péssimo.,3.0,234.0,15.0
TKT-028788,CLI-11830,ORD-062544,2025-09-30 20:06:40,2025-10-04 16:06:40,WhatsApp,Troca de Tamanho,Resolvido,O vestido veio num tamanho diferente do que pedi.,1.0,12.0,15.0
TKT-028789,CLI-12742,ORD-068842,2024-11-10 16:34:21,2025-12-31 23:59:00,E-mail,Dúvida Técnica,Aberto,Como aplico o cupom de desconto?,4.0,224.0,15.0
TKT-028790,CLI-01729,ORD-019676,2025-11-05 15:36:53,2025-11-08 17:36:53,E-mail,Dúvida Técnica,Resolvido,Qual o prazo de entrega para o meu CEP?,5.0,365.0,15.0
TKT-028791,CLI-11830,ORD-018953,2024-02-04 12:08:19,2025-12-31 23:59:00,Telefone,Onde está meu pedido?,Aberto,Cadê meu produto? Já passou da data prevista.,4.0,16.0,15.0
TKT-028792,CLI-11830,ORD-024379,2025-02-08 16:52:19,2025-02-11 09:52:19,E-mail,Troca de Tamanho,Resolvido,O vestido veio num tamanho diferente do que pedi.,3.0,299.0,15.0
