campanha_id,nome_campanha,canal,categoria_foco,data_inicio,data_fim,investimento_reais,impressoes,cliques,conversoes,atribuicao,status,roas,receita_gerada,cac
CAMP-2618,Volta_as_Aulas_2024,TikTok Ads,Beleza,2024-11-07,2024-12-05,4145.89,1281974,55166,6281,Linear,Finalizada,7.34,30430.83,0.66
CAMP-2619,Performance_Beleza_2024,Influenciador,Moda,2024-07-22,2024-10-12,23936.76,2331901,84834,5873,Last Click,Finalizada,4.76,113938.98,4.08
CAMP-2620,Volta_as_Aulas_2025_10,Marketplace,Acessórios,2025-10-01,2025-12-31,117243.4,28355264,684966,36930,Linear,Ativa,3.43,402144.86,3.17
CAMP-2621,Performance_Beleza_2024,Email Marketing,Beleza,2024-11-27,2025-12-31,116137.06,32844771,622040,34170,Linear,Ativa,3.97,461064.13,3.4
CAMP-2622,Influenciador_Inverno_2024_06,Instagram Ads,Geral,2024-06-19,2024-10-04,19987.05,4648022,81743,4237,First Click,Finalizada,3.05,60960.5,4.72
CAMP-2623,Stories_Boost_2025_03,Influenciador,Acessórios,2025-03-16,2025-04-30,110633.07,37882095,1496282,42226,Last Click,Finalizada,10.39,1149477.6,2.62
CAMP-2624,Stories_Boost_2025,Google Ads,Beleza,2025-11-08,2025-12-17,50059.27,5692422,150159,16984,First Click,Finalizada,3.74,187221.67,2.95
CAMP-2625,Parceria_Creator_2024_09,Email Marketing,Moda,2024-09-13,2025-01-02,90978.61,29002810,1280782,147456,Last Click,Finalizada,4.87,443065.83,0.62
CAMP-2626,Cyber_Monday_2024_01,Influenciador,Geral,2024-01-25,2024-05-12,10189.49,3935837,158702,7243,Last Click,Finalizada,10.17,103627.11,1.41
CAMP-2627,Fidelidade_Clientes_2025,Instagram Ads,Geral,2025-04-23,2025-08-19,65426.71,16633155,237984,17544,First Click,Pausada,4.1,268249.51,3.73
CAMP-2628,Liquida_Beleza_2025_04,TikTok Ads,Beleza,2025-04-16,2025-07-09,75870.21,20877571,1043184,20880,First Click,Pausada,2.54,192710.33,3.63
CAMP-2629,Upsell_Platinum_2023,Instagram Ads,Acessórios,2023-02-17,2023-03-19,907.28,117086,4467,223,Last Click,Pausada,2.97,2694.62,4.07
CAMP-2630,Liquidacao_Julho_2025_02,Orgânico,Beleza,2025-02-10,2025-05-03,9730.03,2288609,40157,941,First Click,Pausada,2.94,28606.29,10.34
CAMP-2631,TikTok_Viral_2023_10,TikTok Ads,Moda,2023-10-12,2024-02-04,11902.45,3897464,129667,5863,First Click,Pausada,5.98,71176.65,2.03
CAMP-2632,Feed_Carousel_2025,Orgânico,Moda,2025-02-21,2025-06-04,114155.85,22875667,590722,68253,Last Click,Pausada,1.7,194064.95,1.67
CAMP-2633,Parceria_Creator_2025,TikTok Ads,Lifestyle,2025-04-09,2025-07-25,13825.16,5145814,124817,11116,Last Click,Finalizada,2.25,31106.61,1.24
CAMP-2634,Parceria_Creator_2025,Orgânico,Moda,2025-12-18,2025-12-31,17047.66,6641017,366038,37633,Linear,Finalizada,1.95,33242.94,0.45
CAMP-2635,Dia_Dos_Namorados_2023,Orgânico,Geral,2023-09-24,2023-12-20,21610.8,3145807,43693,3638,Linear,Pausada,4.44,95951.95,5.94
CAMP-2636,LTV_Expansion_2024_12,Google Ads,Beleza,2024-12-03,2024-12-27,22590.89,5066635,82734,2170,First Click,Finalizada,3.16,71387.21,10.41
CAMP-2637,Performance_Sempre_Ligada_2024,Instagram Ads,Moda,2024-08-19,2024-10-02,63590.03,23510132,451052,48695,First Click,Pausada,2.51,159610.98,1.31
CAMP-2638,Email_Reativacao_2025,Marketplace,Acessórios,2025-02-04,2025-04-11,88475.21,34061821,284998,12877,Last Click,Finalizada,2.59,229150.79,6.87
CAMP-2639,Dia_Das_Maes_2024_08,TikTok Ads,Beleza,2024-08-08,2024-09-05,5087.35,1340410,16555,1414,First Click,Pausada,2.86,14549.82,3.6
CAMP-2640,Natal_Presentes_2024,Influenciador,Moda,2024-04-03,2024-05-15,7465.71,1416018,44268,4315,First Click,Pausada,7.78,58083.22,1.73
CAMP-2641,Performance_Sempre_Ligada_2024,Email Marketing,Lifestyle,2024-08-15,2025-12-31,93843.96,22648905,694880,53573,Linear,Ativa,3.24,304054.43,1.75
CAMP-2642,Fidelidade_Clientes_2025,Google Ads,Moda,2025-08-13,2025-09-26,40901.15,9946333,246076,21892,Last Click,Pausada,3.9,159514.49,1.87
CAMP-2643,Influenciador_Inverno_2025_10,Google Ads,Acessórios,2025-10-15,2025-12-31,65910.05,17183179,242727,20839,First Click,Pausada,3.01,198389.25,3.16
CAMP-2644,Branding_Awareness_2023_04,Instagram Ads,Beleza,2023-04-09,2025-12-31,107467.86,37822905,1353171,24397,First Click,Ativa,3.82,410527.23,4.4
CAMP-2645,Stories_Boost_2024_06,Influenciador,Moda,2024-06-03,2025-12-31,56393.84,17382966,385981,44235,First Click,Ativa,1.79,100944.97,1.27
CAMP-2646,Retargeting_Carrinho_2024_09,Orgânico,Acessórios,2024-09-12,2025-01-06,68095.49,25328453,935122,107290,Last Click,Finalizada,1.65,112357.56,0.63
CAMP-2647,UGC_Organico_2024_12,TikTok Ads,Moda,2024-12-22,2025-02-06,65254.36,6896080,143545,16951,First Click,Finalizada,1.91,124635.83,3.85
CAMP-2648,UGC_Organico_2024,Instagram Ads,Lifestyle,2024-12-14,2025-03-19,55873.71,11909465,139385,14587,First Click,Finalizada,4.0,223494.84,3.83
CAMP-2649,Remarketing_30d_2023,Instagram Ads,Acessórios,2023-10-05,2023-12-08,36909.55,3839791,210320,22230,First Click,Finalizada,2.2,81201.01,1.66
CAMP-2650,CAC_Reducao_2025,Orgânico,Beleza,2025-01-09,2025-03-01,36778.98,8883466,145977,8853,First Click,Pausada,1.76,64731.0,4.15
CAMP-2651,Liquida_Beleza_2024_11,Instagram Ads,Geral,2024-11-19,2024-12-19,62991.3,16239233,791820,39340,First Click,Finalizada,6.89,434010.06,1.6
CAMP-2652,Lookalike_Gold_2023,Email Marketing,Geral,2023-04-21,2023-07-26,107031.55,30037878,495543,54076,Linear,Finalizada,3.45,369258.85,1.98
CAMP-2653,UGC_Organico_2025,Email Marketing,Acessórios,2025-07-07,2025-10-24,91941.73,15775194,360808,8978,Last Click,Finalizada,3.23,296971.79,10.24
CAMP-2654,Influenciador_Inverno_2025_06,Orgânico,Acessórios,2025-06-05,2025-08-28,66458.23,17074066,723918,39510,Last Click,Pausada,2.89,192064.28,1.68
CAMP-2655,Influenciador_Verao_2023_05,TikTok Ads,Beleza,2023-05-01,2023-07-27,6971.2,790501,23758,880,First Click,Pausada,3.2,22307.84,7.92
CAMP-2656,Push_Carrinho_2024_12,Instagram Ads,Lifestyle,2024-12-07,2025-03-12,21410.91,7698792,146373,4222,First Click,Finalizada,4.1,87784.73,5.07
CAMP-2657,Natal_Presentes_2024,Google Ads,Lifestyle,2024-01-10,2024-03-03,95945.67,11273795,622353,50886,First Click,Finalizada,3.87,371309.74,1.89
CAMP-2658,Retargeting_Carrinho_2023_08,Instagram Ads,Moda,2023-08-11,2023-10-30,35304.73,9237175,303521,12678,Linear,Finalizada,5.16,182172.41,2.78
CAMP-2659,Natal_Presentes_2023_11,Orgânico,Lifestyle,2023-11-25,2024-01-01,107927.92,11210493,453465,10670,Linear,Pausada,4.01,432790.96,10.12
CAMP-2660,Parceria_Creator_2024_11,Email Marketing,Beleza,2024-11-13,2025-02-03,20988.83,4640560,86423,2902,Last Click,Finalizada,3.11,65275.26,7.23
CAMP-2661,Email_Reativacao_2023,Influenciador,Geral,2023-06-08,2023-06-22,38066.91,4497734,122187,13908,Last Click,Finalizada,3.69,140466.9,2.74
CAMP-2662,Retargeting_Carrinho_2023_11,Marketplace,Geral,2023-11-08,2025-12-31,114951.7,39093400,1446481,55846,Linear,Ativa,1.1,126446.87,2.06
CAMP-2663,Stories_Boost_2024,Instagram Ads,Beleza,2024-07-10,2024-08-16,64301.71,19147598,1127427,127821,Linear,Finalizada,2.24,144035.83,0.5
CAMP-2664,Stories_Boost_2025,Instagram Ads,Lifestyle,2025-07-01,2025-10-10,13884.98,1228476,61507,4640,Last Click,Finalizada,4.23,58733.47,2.99
CAMP-2665,Dia_Dos_Namorados_2023,Email Marketing,Moda,2023-02-17,2023-05-11,46413.75,3846091,46273,4396,First Click,Pausada,3.33,154557.79,10.56
CAMP-2666,Fidelidade_Clientes_2024_01,Instagram Ads,Beleza,2024-01-05,2024-02-05,49954.72,4022717,85380,1348,Linear,Pausada,2.83,141371.86,37.06
CAMP-2667,Parceria_Creator_2025_04,Email Marketing,Acessórios,2025-04-21,2025-12-31,111075.29,11021438,312322,5869,First Click,Ativa,3.19,354330.18,18.93
CAMP-2668,Retargeting_Carrinho_2024,Influenciador,Moda,2024-10-13,2025-01-07,60729.54,9935712,96235,1615,Last Click,Finalizada,4.53,275104.82,37.6
CAMP-2669,Dia_Dos_Namorados_2024_01,Google Ads,Lifestyle,2024-01-21,2024-05-14,20515.67,6273242,224139,12673,First Click,Finalizada,3.58,73446.1,1.62
CAMP-2670,Fidelidade_Clientes_2025_10,Email Marketing,Lifestyle,2025-10-23,2025-12-03,117039.26,34070525,1508353,50480,Linear,Finalizada,3.81,445919.58,2.32
CAMP-2671,Volta_as_Aulas_2025_04,Email Marketing,Beleza,2025-04-01,2025-06-10,69058.82,20111639,789232,54307,First Click,Finalizada,2.77,191292.93,1.27
CAMP-2672,Feed_Carousel_2025,Marketplace,Lifestyle,2025-11-04,2025-12-31,70478.28,19288364,886255,61065,First Click,Ativa,2.12,149413.95,1.15
CAMP-2673,Liquidacao_Julho_2023_06,Email Marketing,Moda,2023-06-26,2023-07-06,63782.53,20767564,849372,66324,Linear,Pausada,3.87,246838.39,0.96
CAMP-2674,Email_Reativacao_2024,Marketplace,Beleza,2024-05-22,2024-07-18,108829.17,20082146,246170,7103,Last Click,Pausada,2.16,235071.01,15.32
CAMP-2675,Dia_Dos_Namorados_2024,Google Ads,Beleza,2024-05-27,2024-06-16,105198.61,12814226,287371,21284,Linear,Pausada,3.98,418690.47,4.94
CAMP-2676,Branding_Awareness_2024_07,Orgânico,Beleza,2024-07-12,2024-08-08,76980.99,17751927,560324,50590,Linear,Finalizada,4.29,330248.45,1.52
CAMP-2677,Dia_Das_Maes_2024_08,Marketplace,Lifestyle,2024-08-08,2024-12-03,67303.67,21526072,985696,88728,First Click,Finalizada,1.3,87494.77,0.76
CAMP-2678,Fidelidade_Clientes_2024,Influenciador,Geral,2024-07-15,2024-11-07,10058.46,2387552,59402,1704,Linear,Pausada,9.04,90928.48,5.9
CAMP-2679,UGC_Organico_2024_10,Google Ads,Geral,2024-10-22,2024-12-22,105308.96,15468641,625814,40426,Linear,Finalizada,3.95,415970.39,2.6
CAMP-2680,UGC_Organico_2023,Email Marketing,Moda,2023-01-27,2023-04-10,32450.75,7140791,78978,3067,First Click,Finalizada,3.86,125259.89,10.58
CAMP-2681,Parceria_Creator_2024,Influenciador,Beleza,2024-10-24,2025-02-21,26720.87,8078074,207742,18237,Last Click,Finalizada,13.13,350845.02,1.47
CAMP-2682,Influenciador_Inverno_2024_03,Orgânico,Beleza,2024-03-20,2024-04-05,15874.75,3476626,58108,2314,First Click,Finalizada,1.09,17303.48,6.86
CAMP-2683,Parceria_Creator_2024,Google Ads,Lifestyle,2024-02-03,2024-04-13,22824.88,2877198,49882,2597,First Click,Finalizada,3.89,88788.78,8.79
CAMP-2684,Lookalike_Gold_2025,Orgânico,Beleza,2025-09-02,2025-12-09,57819.38,19509615,973155,14898,Linear,Pausada,3.95,228386.55,3.88
CAMP-2685,Performance_Sempre_Ligada_2025,Google Ads,Moda,2025-06-10,2025-08-23,30126.16,8702281,461055,7360,First Click,Finalizada,3.63,109357.96,4.09
CAMP-2686,Stories_Boost_2024,Instagram Ads,Beleza,2024-09-18,2025-12-31,19169.82,7106665,68462,2494,Last Click,Ativa,6.88,131888.36,7.69
CAMP-2687,Natal_Presentes_2024,Marketplace,Acessórios,2024-08-08,2024-09-27,45421.52,8823846,207689,16183,Linear,Finalizada,4.6,208938.99,2.81
CAMP-2688,Black_Friday_Main_2024,Instagram Ads,Geral,2024-12-09,2025-03-24,13123.87,1262083,35154,1141,First Click,Pausada,3.18,41733.91,11.5
CAMP-2689,Dia_Das_Maes_2025_03,Email Marketing,Geral,2025-03-07,2025-04-07,24851.84,7385688,436764,19325,First Click,Pausada,2.35,58401.82,1.29
CAMP-2690,Dia_Das_Maes_2023_07,Marketplace,Moda,2023-07-09,2025-12-31,16806.02,5623385,49141,2869,First Click,Ativa,3.53,59325.25,5.86
CAMP-2691,Lancamento_Colecao_2024_09,Orgânico,Lifestyle,2024-09-16,2024-10-06,115110.21,29928178,620217,73658,Linear,Finalizada,3.79,436267.7,1.56
CAMP-2692,Stories_Boost_2023,Marketplace,Beleza,2023-03-19,2023-05-20,99041.34,37024875,960187,80018,Last Click,Finalizada,4.19,414983.21,1.24
CAMP-2693,Retargeting_Carrinho_2023_08,Email Marketing,Geral,2023-08-15,2023-09-11,65634.52,16529669,588415,55497,Linear,Finalizada,3.37,221188.33,1.18
CAMP-2694,Lookalike_Gold_2025,Email Marketing,Lifestyle,2025-06-03,2025-09-10,75067.9,7620164,341057,25319,Last Click,Finalizada,2.57,192924.5,2.96
CAMP-2695,LTV_Expansion_2024,Influenciador,Acessórios,2024-06-05,2024-08-25,3814.64,393732,10733,465,Linear,Pausada,13.24,50505.83,8.2
CAMP-2696,Feed_Carousel_2024_09,Email Marketing,Acessórios,2024-09-12,2024-11-21,94538.07,22752861,738015,47002,Linear,Pausada,1.18,111554.92,2.01
CAMP-2697,Influenciador_Inverno_2024,Influenciador,Acessórios,2024-01-24,2024-04-26,50937.58,6410030,265165,12677,Linear,Pausada,13.66,695807.34,4.02
CAMP-2698,CAC_Reducao_2025,Instagram Ads,Moda,2025-05-22,2025-12-31,58130.22,17877793,913378,58896,Linear,Ativa,4.12,239496.51,0.99
CAMP-2699,Dia_Dos_Namorados_2024_02,Google Ads,Moda,2024-02-08,2024-02-16,70571.17,8525057,371965,7312,First Click,Finalizada,3.48,245587.67,9.65
CAMP-2700,Dia_Das_Maes_2024_11,Marketplace,Lifestyle,2024-11-06,2025-02-12,104330.64,33729034,1593057,101776,Last Click,Pausada,4.68,488267.4,1.03
CAMP-2701,Liquidacao_Julho_2024,Orgânico,Moda,2024-07-17,2024-08-01,43157.15,9917112,436487,21880,Last Click,Finalizada,1.32,56967.44,1.97
CAMP-2702,Influenciador_Verao_2025,Marketplace,Geral,2025-05-02,2025-07-01,46683.55,9819711,85783,6223,First Click,Pausada,3.78,176463.82,7.5
CAMP-2703,Parceria_Creator_2023,TikTok Ads,Moda,2023-04-19,2023-05-20,15977.52,5911934,333536,22074,Linear,Pausada,4.13,65987.16,0.72
CAMP-2704,UGC_Organico_2023_11,Google Ads,Moda,2023-11-23,2024-02-10,101510.64,37095439,1373207,128503,Last Click,Finalizada,3.49,354272.13,0.79
CAMP-2705,Branding_Awareness_2025,Email Marketing,Acessórios,2025-09-21,2025-11-19,10415.9,2249359,44250,2133,First Click,Pausada,2.04,21248.44,4.88
CAMP-2706,Volta_as_Aulas_2023,Marketplace,Geral,2023-03-25,2023-06-12,50750.36,6222353,51178,1190,Linear,Pausada,3.35,170013.71,42.65
CAMP-2707,Performance_Sempre_Ligada_2023_08,TikTok Ads,Moda,2023-08-13,2023-09-02,68566.03,16508715,497124,30491,Last Click,Pausada,6.94,475848.25,2.25
CAMP-2708,Dia_Dos_Namorados_2023_07,Orgânico,Lifestyle,2023-07-01,2023-07-27,23279.25,4940624,129007,7966,Last Click,Pausada,2.96,68906.58,2.92
CAMP-2709,Branding_Awareness_2025_05,Marketplace,Geral,2025-05-06,2025-07-18,96086.44,7744326,181948,1987,Linear,Finalizada,1.87,179681.64,48.36
CAMP-2710,Dia_Das_Maes_2023_01,Google Ads,Acessórios,2023-01-07,2023-02-22,85191.91,15119341,667182,34628,Linear,Pausada,3.13,266650.68,2.46
CAMP-2711,CAC_Reducao_2024_02,Google Ads,Lifestyle,2024-02-04,2024-05-09,1741.43,274635,16129,167,Linear,Pausada,3.82,6652.26,10.43
CAMP-2712,Influenciador_Verao_2024,Orgânico,Geral,2024-09-22,2024-10-16,67549.4,9724319,406192,33758,First Click,Pausada,1.38,93218.17,2.0
CAMP-2713,Parceria_Creator_2024_08,Email Marketing,Moda,2024-08-26,2024-12-14,76578.23,16513911,469799,24970,First Click,Pausada,2.21,169237.89,3.07
CAMP-2714,Parceria_Creator_2025_04,Email Marketing,Moda,2025-04-06,2025-07-30,69865.2,11846479,101037,3244,First Click,Finalizada,1.2,83838.24,21.54
CAMP-2715,TikTok_Viral_2024,Orgânico,Geral,2024-01-27,2024-03-20,41535.33,12473825,531975,11619,Last Click,Pausada,2.0,83070.66,3.57
CAMP-2716,Email_Reativacao_2025,Google Ads,Acessórios,2025-06-14,2025-07-03,5882.86,1988384,96935,3629,First Click,Finalizada,3.45,20295.87,1.62
CAMP-2717,Dia_Dos_Namorados_2023,Marketplace,Moda,2023-12-28,2024-02-15,34227.84,12095476,280490,19521,Linear,Pausada,1.64,56133.66,1.75
CAMP-2718,Retargeting_Carrinho_2023,Email Marketing,Geral,2023-09-17,2023-09-24,39495.13,6654608,214769,13880,Linear,Pausada,1.98,78200.36,2.85
CAMP-2719,Performance_Moda_2024_08,Instagram Ads,Acessórios,2024-08-14,2024-09-07,115065.06,35095332,1749773,91933,Last Click,Pausada,3.64,418836.82,1.25
CAMP-2720,Lookalike_Gold_2025_01,Orgânico,Geral,2025-01-28,2025-04-17,67515.49,11095017,538021,16607,Last Click,Finalizada,2.02,136381.29,4.07
CAMP-2721,TikTok_Viral_2024_07,Marketplace,Acessórios,2024-07-03,2024-08-09,41322.7,7800884,377571,43506,First Click,Finalizada,4.58,189257.97,0.95
CAMP-2722,Dia_Dos_Namorados_2025_06,Orgânico,Lifestyle,2025-06-24,2025-08-26,17169.32,2517912,111398,13036,Linear,Pausada,4.84,83099.51,1.32
CAMP-2723,Performance_Beleza_2024_01,TikTok Ads,Beleza,2024-01-04,2024-02-16,18677.27,4241530,125479,2718,First Click,Pausada,2.99,55845.04,6.87
CAMP-2724,TikTok_Viral_2024_09,Orgânico,Geral,2024-09-02,2024-11-04,285.9,35667,1958,214,Linear,Pausada,1.86,531.77,1.34
CAMP-2725,Black_Friday_Main_2023_01,Instagram Ads,Moda,2023-01-25,2023-04-21,47642.96,11079629,652391,38305,First Click,Finalizada,5.23,249172.68,1.24
CAMP-2726,CAC_Reducao_2025,Influenciador,Lifestyle,2025-04-13,2025-06-20,55308.08,6205840,252603,2595,Last Click,Pausada,5.23,289261.26,21.31
CAMP-2727,Parceria_Creator_2025,TikTok Ads,Beleza,2025-07-16,2025-09-01,47053.0,10548776,414080,7597,Linear,Finalizada,1.54,72461.62,6.19
CAMP-2728,Influenciador_Verao_2024,Influenciador,Lifestyle,2024-09-21,2025-01-01,86298.07,8286775,218745,25481,First Click,Pausada,1.34,115639.41,3.39
CAMP-2729,Branding_Awareness_2023,Influenciador,Beleza,2023-03-19,2023-05-19,15508.03,2591066,87468,5766,Linear,Finalizada,8.67,134454.62,2.69
CAMP-2730,UGC_Organico_2023,Instagram Ads,Lifestyle,2023-02-25,2023-03-19,73085.89,16765219,773419,11212,First Click,Finalizada,5.36,391740.37,6.52
CAMP-2731,Cyber_Monday_2025_09,Marketplace,Beleza,2025-09-11,2025-11-13,75770.34,23724338,538992,55462,Linear,Pausada,4.28,324297.06,1.37
CAMP-2732,Performance_Sempre_Ligada_2025,Instagram Ads,Geral,2025-05-04,2025-07-23,113568.59,22821402,262892,8963,First Click,Finalizada,3.75,425882.21,12.67
CAMP-2733,Feed_Carousel_2025,Orgânico,Geral,2025-05-21,2025-06-19,75704.99,8565313,498986,36985,Last Click,Finalizada,2.41,182449.03,2.05
CAMP-2734,Branding_Awareness_2025_05,TikTok Ads,Moda,2025-05-06,2025-06-18,99117.85,17873360,559811,44076,First Click,Pausada,6.24,618495.38,2.25
CAMP-2735,Liquida_Beleza_2023,TikTok Ads,Beleza,2023-09-18,2023-12-20,118473.37,24232595,735961,87808,Linear,Finalizada,6.97,825759.39,1.35
CAMP-2736,Lancamento_Colecao_2023,Email Marketing,Lifestyle,2023-04-25,2023-06-10,77790.35,20267187,1024334,63244,Linear,Pausada,2.15,167249.25,1.23
CAMP-2737,Lookalike_Gold_2023_09,Orgânico,Beleza,2023-09-04,2023-11-02,19497.38,6278015,267157,21292,First Click,Pausada,2.79,54397.69,0.92
CAMP-2738,Cyber_Monday_2024,Google Ads,Acessórios,2024-04-17,2024-04-24,14864.52,5629038,208727,14736,First Click,Finalizada,3.82,56782.47,1.01
CAMP-2739,CAC_Reducao_2025_07,Instagram Ads,Acessórios,2025-07-02,2025-10-23,48837.81,10975920,128602,3218,Linear,Finalizada,6.06,295957.13,15.18
CAMP-2740,Liquida_Beleza_2023_01,Email Marketing,Geral,2023-01-28,2023-02-23,38486.85,8471458,82527,5395,First Click,Finalizada,1.95,75049.36,7.13
CAMP-2741,Liquida_Beleza_2023_07,Google Ads,Acessórios,2023-07-15,2023-09-21,71437.09,20423187,446185,33767,Last Click,Pausada,3.38,241457.36,2.12
CAMP-2742,Cyber_Monday_2023,TikTok Ads,Acessórios,2023-04-13,2023-08-05,57299.66,9328634,250953,21677,First Click,Finalizada,4.44,254410.49,2.64
CAMP-2743,UGC_Organico_2025_05,Influenciador,Acessórios,2025-05-26,2025-09-13,117975.16,21637169,983531,80665,Linear,Pausada,14.52,1712999.32,1.46
CAMP-2744,Dia_Dos_Namorados_2024_02,Instagram Ads,Geral,2024-02-25,2024-06-15,37897.98,8280321,450814,43552,Last Click,Pausada,2.37,89818.21,0.87
CAMP-2745,Parceria_Creator_2025,Marketplace,Lifestyle,2025-07-16,2025-10-14,7422.09,1576351,83569,9935,Linear,Finalizada,3.18,23602.25,0.75
CAMP-2746,Performance_Moda_2023,Orgânico,Beleza,2023-10-08,2023-11-25,21461.8,5046907,173994,9937,Linear,Pausada,2.2,47215.96,2.16
CAMP-2747,Lancamento_Colecao_2023_12,Influenciador,Acessórios,2023-12-08,2024-03-23,29456.34,8235219,445182,11229,First Click,Pausada,1.28,37704.12,2.62
CAMP-2748,Natal_Presentes_2025_08,Influenciador,Lifestyle,2025-08-28,2025-11-24,48410.93,12167246,102118,8208,Linear,Pausada,14.93,722775.18,5.9
CAMP-2749,Upsell_Platinum_2024_02,TikTok Ads,Beleza,2024-02-13,2025-12-31,63135.1,18621696,897393,79579,Linear,Ativa,5.61,354187.91,0.79
CAMP-2750,Feed_Carousel_2024,Marketplace,Lifestyle,2024-07-24,2024-08-27,3145.34,940612,24377,2908,Linear,Finalizada,2.78,8744.05,1.08
CAMP-2751,Remarketing_30d_2025,Google Ads,Acessórios,2025-02-19,2025-03-22,95623.75,12393358,565670,64857,First Click,Pausada,3.71,354764.11,1.47
CAMP-2752,Email_Reativacao_2023,Orgânico,Beleza,2023-09-25,2024-01-20,22414.49,3519275,134252,14154,Last Click,Finalizada,2.44,54691.36,1.58
CAMP-2753,Performance_Sempre_Ligada_2023,Influenciador,Lifestyle,2023-09-20,2023-12-04,10447.48,3396091,36204,1286,First Click,Pausada,3.44,35939.33,8.12
CAMP-2754,Lancamento_Colecao_2024,Email Marketing,Beleza,2024-08-07,2024-09-21,37140.53,8281175,416483,29209,Linear,Pausada,1.4,51996.74,1.27
CAMP-2755,Volta_as_Aulas_2025_03,Email Marketing,Acessórios,2025-03-03,2025-06-17,7349.97,1570720,82027,4499,Linear,Finalizada,2.17,15949.43,1.63
CAMP-2756,Parceria_Creator_2024,Google Ads,Lifestyle,2024-07-02,2024-09-14,25465.88,6736192,351992,24597,Linear,Pausada,3.79,96515.69,1.04
CAMP-2757,Liquida_Beleza_2024,Influenciador,Acessórios,2024-11-07,2024-11-23,24442.42,2084029,76720,4036,First Click,Finalizada,11.29,275954.92,6.06
CAMP-2758,Retargeting_Carrinho_2023,Email Marketing,Moda,2023-04-23,2023-06-08,61964.89,21017326,1023759,85406,Last Click,Pausada,3.53,218736.06,0.73
CAMP-2759,Cyber_Monday_2024,TikTok Ads,Beleza,2024-11-23,2025-02-25,27602.82,3047504,137421,11799,Last Click,Pausada,6.5,179418.33,2.34
CAMP-2760,CAC_Reducao_2025_05,Google Ads,Beleza,2025-05-12,2025-06-27,34954.49,2826118,116024,6950,First Click,Pausada,3.95,138070.24,5.03
CAMP-2761,Liquidacao_Julho_2024_02,Google Ads,Geral,2024-02-25,2024-05-23,61471.72,15285286,185709,9673,Linear,Pausada,3.75,230518.95,6.35
CAMP-2762,Performance_Moda_2023_07,Orgânico,Moda,2023-07-01,2023-09-21,76529.65,16951563,675504,31684,Linear,Pausada,3.5,267853.77,2.42
CAMP-2763,Cyber_Monday_2024_05,Marketplace,Beleza,2024-05-03,2024-07-02,75253.08,19160973,440133,52174,First Click,Finalizada,4.39,330361.02,1.44
CAMP-2764,Natal_Presentes_2024,Instagram Ads,Acessórios,2024-01-28,2024-05-01,18514.58,2733992,96486,3034,First Click,Finalizada,6.24,115530.98,6.1
CAMP-2765,Dia_Dos_Namorados_2023,Marketplace,Moda,2023-11-01,2024-02-12,74062.08,14809156,248562,20564,Linear,Pausada,3.55,262920.38,3.6
CAMP-2766,Lancamento_Colecao_2024,Instagram Ads,Acessórios,2024-08-04,2024-09-23,111624.99,32400114,1566952,101785,Last Click,Pausada,4.87,543613.7,1.1
CAMP-2767,Email_Reativacao_2025_02,Influenciador,Lifestyle,2025-02-06,2025-05-26,35266.27,11380417,196246,2087,Linear,Pausada,14.39,507481.63,16.9
